profile_id,event_ts,event_name,purchased_7d
1995,2025-01-10T11:55:36,Placed Order,1
991,2025-03-29T09:22:16,Black Crow Identified,0
2170,2025-03-28T04:53:24,Email Open,0
1379,2025-01-27T16:39:38,Clicked email link,0
1149,2025-03-07T15:03:42,Black Crow Identified,0
723,2025-04-25T07:05:41,SMS Sent,0
1585,2025-04-16T12:26:21,Opened Email,0
66,2025-02-11T17:25:51,Active on Site,0
780,2025-04-06T21:31:57,SMS Delivered,0
2093,2025-03-10T15:07:37,Active on Site,0
196,2025-02-16T18:24:17,Clicked email to unsubscribe,0
990,2025-02-06T15:09:40,Clicked Email,0
226,2025-04-09T07:39:50,Blotout Viewed Product Xyz,0
1851,2025-03-15T14:08:14,Clicked Email,0
1750,2025-02-16T14:30:05,Placed Order,1
1474,2025-04-28T12:36:50,Viewed Product XYZ   ,0
944,2025-03-19T17:19:50,Active on Site,0
1749,2025-02-05T11:41:26,Active on Site,0
2191,2025-03-09T05:01:30,Black Crow Identified,0
1500,2025-02-23T09:11:35,Viewed Product.,0
1074,2025-04-17T17:28:51,SMS Delivered,0
1415,2025-04-01T18:11:13,Opened Email,0
605,2025-03-13T19:58:49,Clicked Email,0
1152,2025-01-11T17:51:18,Unsubscribed,0
2918,2025-04-27T01:43:06,Viewed Product.,0
2892,2025-01-17T03:07:28,Placed Order,1
2445,2025-03-19T14:06:09,Clicked Email,0
104,2025-04-13T13:37:56,Viewed Product XYZ   ,0
1794,2025-03-26T07:31:21,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
208,2025-01-08T13:32:54,Viewed Product.,1
2864,2025-03-27T10:17:47,SMS Sent,0
719,2025-03-12T01:43:18,Clicked Email,0
35,2025-01-22T05:59:06,Blotout Viewed Product Xyz,0
2672,2025-02-04T02:50:33,Opened Email,1
80,2025-04-11T00:17:55,Email Open,0
1558,2025-03-19T21:57:39,SMS Sent,1
2548,2025-02-26T09:10:58,Active on Site,0
1429,2025-04-02T02:29:47,Unsubscribed,0
2747,2025-03-17T04:50:33,SMS Sent,0
1161,2025-03-30T15:04:04,Clicked email to unsubscribe,0
2163,2025-02-02T06:44:20,Viewed Product.,0
1972,2025-01-19T04:49:22,Viewed Product XYZ   ,0
2546,2025-01-25T19:54:02,Email Open,0
1387,2025-01-07T14:28:34,Placed Order,1
2130,2025-02-23T01:01:16,Clicked email link,0
827,2025-01-19T04:00:53,Email Open,0
242,2025-02-25T12:40:53,Clicked email link,0
2398,2025-02-26T15:00:48,Unsubscribed,0
2182,2025-01-28T06:45:29,Viewed Product.,0
1092,2025-01-19T03:20:35,Blotout Viewed Product Xyz,0
1277,2025-04-23T08:32:20,Order Placed,1
2621,2025-04-13T14:18:30,SMS Delivered,0
2148,2025-01-07T05:44:37,SMS Sent,0
2396,2025-03-26T08:58:04,Clicked email link,0
365,2025-04-27T20:24:50,Viewed Product.,0
2599,2025-02-19T13:14:59,Unsubscribed,0
2088,2025-01-21T05:56:13,Active on Site,0
2022,2025-01-21T22:31:15,Email Open,0
2666,2025-04-06T05:28:08,Placed Order,1
580,2025-03-14T17:44:20,Black Crow Identified,0
2585,2025-04-13T09:35:05,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,1
1921,2025-04-02T09:11:33,Clicked email to unsubscribe,0
989,2025-01-20T22:34:53,Clicked Email,0
2294,2025-02-10T05:05:06,Blotout Viewed Product Xyz,0
632,2025-01-02T21:42:47,Placed Order,1
309,2025-03-07T07:01:11,Opened Email,1
2186,2025-01-24T04:58:15,Black Crow Identified,0
2706,2025-03-11T18:42:33,SMS Sent,0
1394,2025-04-26T17:28:19,SMS Delivered,0
2252,2025-03-17T10:16:31,Clicked email to unsubscribe,0
2714,2025-04-21T07:57:17,Clicked Email,0
1669,2025-04-13T18:27:54,SMS Delivered,0
2617,2025-04-27T13:32:03,SMS Sent,0
1698,2025-01-01T19:23:22,Clicked Email,0
2592,2025-01-11T16:55:07,Viewed Product XYZ   ,0
2703,2025-03-14T07:52:25,Clicked email to unsubscribe,0
175,2025-04-21T18:29:09,Email Open,0
2504,2025-02-14T08:33:41,Clicked email to unsubscribe,0
1957,2025-04-13T17:26:54,Black Crow Identified,1
1677,2025-04-21T22:14:22,Clicked Email,0
136,2025-03-17T17:38:05,Order Placed,1
2038,2025-01-09T03:31:03,Active on Site,0
294,2025-02-27T12:06:09,SMS Delivered,0
2864,2025-03-28T10:59:29,Clicked email to unsubscribe,0
2566,2025-02-05T20:05:58,Blotout Viewed Product Xyz,0
1091,2025-01-07T09:56:40,SMS Delivered,0
689,2025-02-28T05:55:31,Placed Order,1
2414,2025-04-13T19:29:27,Viewed Product.,0
619,2025-02-14T12:20:40,Placed Order,1
1854,2025-03-01T04:43:37,Order Placed,1
462,2025-02-11T17:40:49,Email Open,0
484,2025-03-21T08:31:33,Unsubscribed,0
2849,2025-04-04T07:17:17,Blotout Viewed Product Xyz,0
1797,2025-04-27T06:39:14,Clicked email to unsubscribe,0
583,2025-02-05T13:16:13,Black Crow Identified,1
2885,2025-03-22T01:05:40,Blotout Viewed Product Xyz,0
317,2025-04-24T12:02:23,Opened Email,0
987,2025-03-20T16:17:01,Clicked email to unsubscribe,0
1722,2025-03-10T14:31:46,Clicked email to unsubscribe,0
1621,2025-01-18T07:57:01,Unsubscribed,0
1404,2025-04-29T14:55:15,Black Crow Identified,0
2243,2025-02-18T06:18:04,Clicked Email,0
126,2025-04-09T06:18:49,Opened Email,0
1346,2025-04-04T23:33:43,Clicked email to unsubscribe,0
171,2025-02-23T16:21:54,Placed Order,1
148,2025-01-04T01:21:57,Opened Email,0
489,2025-02-25T16:41:20,SMS Sent,0
2277,2025-02-23T03:34:31,SMS Delivered,0
1060,2025-02-22T00:32:38,Clicked Email,0
1558,2025-01-02T14:34:05,Black Crow Identified,0
901,2025-02-06T04:00:39,SMS Sent,0
2864,2025-02-16T18:12:25,Clicked Email,0
1227,2025-01-23T14:56:17,Active on Site,0
2508,2025-04-02T10:59:08,Clicked Email,0
2920,2025-04-22T15:37:44,Placed Order,1
2205,2025-01-18T12:14:30,Viewed Product XYZ   ,0
2696,2025-01-11T13:19:00,Blotout Viewed Product Xyz,0
1613,2025-02-11T23:58:39,Black Crow Identified,0
511,2025-01-12T18:32:17,Clicked email link,0
476,2025-04-28T08:11:01,Opened Email,0
2670,2025-04-08T12:13:58,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
1711,2025-03-12T14:32:51,Viewed Product XYZ   ,0
51,2025-04-05T07:04:14,Clicked Email,0
2390,2025-03-30T16:49:58,Viewed Product XYZ   ,0
1524,2025-04-13T13:27:03,Black Crow Identified,0
27,2025-01-26T18:52:22,Viewed Product XYZ   ,0
2396,2025-03-02T10:44:34,Placed Order,1
1225,2025-03-09T15:26:41,SMS Delivered,0
1796,2025-02-01T16:51:57,Clicked email to unsubscribe,0
1431,2025-02-28T01:08:20,Blotout Viewed Product Xyz,0
988,2025-03-04T15:19:55,Clicked email link,0
935,2025-02-06T14:59:42,Viewed Product XYZ   ,0
126,2025-04-10T11:47:07,Blotout Viewed Product Xyz,0
684,2025-03-16T05:58:11,Blotout Viewed Product Xyz,0
1139,2025-01-17T09:02:27,Email Open,0
2008,2025-04-06T19:49:16,Opened Email,0
1946,2025-01-12T20:55:39,Placed Order,1
2567,2025-02-18T06:17:24,SMS Sent,0
759,2025-03-28T17:27:48,Clicked email link,0
1015,2025-04-30T07:09:42,Opened Email,0
1522,2025-01-25T03:48:35,Unsubscribed,1
2513,2025-01-12T22:12:52,Order Placed,1
224,2025-01-17T15:21:06,SMS Sent,0
1954,2025-03-17T19:56:58,Clicked email link,0
520,2025-01-16T18:13:28,Unsubscribed,0
2227,2025-03-17T21:56:12,Email Open,0
355,2025-03-08T07:38:41,Opened Email,0
1884,2025-02-04T15:27:20,Viewed Product XYZ   ,0
1171,2025-02-22T09:04:57,Clicked Email,0
2664,2025-03-15T01:30:41,Clicked email to unsubscribe,0
1451,2025-03-20T21:46:57,Email Open,0
2930,2025-01-04T16:09:59,Blotout Viewed Product Xyz,0
2010,2025-03-04T03:45:11,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
1544,2025-02-18T08:58:24,Blotout Viewed Product Xyz,1
1904,2025-01-01T01:05:03,Clicked email to unsubscribe,0
2382,2025-02-20T13:44:12,Order Placed,1
308,2025-01-30T18:03:09,SMS Sent,0
1643,2025-01-27T05:40:32,Clicked email link,0
1949,2025-01-19T03:02:49,Clicked email link,0
700,2025-02-28T09:59:14,Order Placed,1
2238,2025-01-23T06:10:58,Placed Order,1
2530,2025-02-02T06:02:18,Clicked email link,0
2907,2025-04-06T19:45:13,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2557,2025-02-05T05:26:24,Order Placed,1
66,2025-04-08T15:19:37,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
632,2025-02-26T04:46:12,Blotout Viewed Product Xyz,1
2341,2025-04-24T09:42:58,Order Placed,1
497,2025-04-12T19:06:05,Clicked email link,0
253,2025-02-05T12:38:31,Unsubscribed,0
2297,2025-02-01T22:04:13,Blotout Viewed Product Xyz,0
2880,2025-03-24T07:23:39,Order Placed,1
1532,2025-03-18T09:49:23,Blotout Viewed Product Xyz,0
1794,2025-01-27T01:49:22,Email Open,0
1486,2025-02-18T00:09:38,Opened Email,0
397,2025-03-09T16:17:13,Unsubscribed,0
1308,2025-03-30T09:30:01,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
1249,2025-02-06T05:39:30,Opened Email,0
272,2025-02-12T05:01:38,SMS Sent,1
645,2025-03-22T20:26:54,Viewed Product XYZ   ,0
2503,2025-03-01T06:57:30,Blotout Viewed Product Xyz,0
1174,2025-04-10T12:19:14,Clicked email to unsubscribe,0
1334,2025-04-09T11:58:11,Placed Order,1
2706,2025-03-16T17:27:48,Black Crow Identified,0
2820,2025-02-19T15:05:46,Opened Email,0
1167,2025-02-12T21:46:22,Order Placed,1
2806,2025-01-16T13:20:16,Clicked email link,0
1058,2025-02-15T02:03:25,Clicked Email,0
2155,2025-03-11T06:06:16,Clicked Email,0
828,2025-04-18T16:16:24,SMS Sent,0
1543,2025-04-24T14:12:35,SMS Delivered,0
1661,2025-03-03T05:46:01,Email Open,0
1190,2025-01-16T17:01:44,SMS Delivered,0
1795,2025-04-09T04:30:36,SMS Delivered,0
1852,2025-03-04T22:03:44,Unsubscribed,0
2640,2025-02-19T10:38:21,SMS Sent,0
1736,2025-03-20T07:39:28,Email Open,0
551,2025-01-26T08:04:41,SMS Sent,0
268,2025-03-11T15:43:45,SMS Sent,0
1887,2025-02-06T05:16:53,Opened Email,0
885,2025-03-09T00:20:01,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
1600,2025-01-02T17:09:10,SMS Delivered,0
560,2025-02-10T03:44:16,Clicked email to unsubscribe,0
810,2025-04-07T03:01:20,Email Open,0
2698,2025-03-09T10:21:51,Clicked email to unsubscribe,1
2847,2025-03-22T12:39:02,Order Placed,1
107,2025-01-26T18:13:13,SMS Sent,0
2126,2025-03-19T05:18:26,Clicked email to unsubscribe,0
1980,2025-02-12T17:08:33,Clicked email link,0
2025,2025-01-26T10:06:34,Active on Site,0
1150,2025-01-19T17:56:54,Clicked Email,0
1409,2025-03-09T02:33:09,Viewed Product XYZ   ,0
1443,2025-02-04T07:10:31,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
1616,2025-03-13T11:53:56,Black Crow Identified,0
1035,2025-04-30T16:21:33,Opened Email,0
1848,2025-03-07T17:25:26,SMS Delivered,0
870,2025-04-27T11:59:04,Email Open,0
1766,2025-01-05T07:50:08,Viewed Product XYZ   ,0
1251,2025-04-17T02:45:07,SMS Delivered,0
2813,2025-03-16T05:15:59,Clicked email link,0
2207,2025-01-04T22:29:52,Clicked Email,0
1048,2025-03-04T15:23:15,Blotout Viewed Product Xyz,0
1307,2025-01-18T11:27:22,Black Crow Identified,0
2332,2025-04-09T21:01:21,Viewed Product XYZ   ,0
17,2025-01-30T16:48:28,Opened Email,1
678,2025-03-25T16:45:37,Placed Order,1
1156,2025-01-16T09:13:14,Placed Order,1
1292,2025-01-22T03:58:13,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
1932,2025-02-26T06:53:46,Placed Order,1
1334,2025-01-27T17:15:57,Email Open,0
2862,2025-01-03T07:36:50,Unsubscribed,0
725,2025-04-14T11:37:44,Viewed Product XYZ   ,0
198,2025-04-10T02:06:22,SMS Sent,0
2414,2025-01-15T21:56:56,Order Placed,1
508,2025-03-02T05:55:07,Blotout Viewed Product Xyz,1
1830,2025-03-30T07:48:50,Viewed Product.,0
2205,2025-04-14T19:43:01,Clicked Email,0
933,2025-04-13T22:47:09,Black Crow Identified,0
2675,2025-02-27T22:34:38,Clicked email link,0
737,2025-02-24T18:20:48,SMS Sent,0
2484,2025-01-23T16:33:54,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2731,2025-02-07T12:09:18,Order Placed,1
694,2025-01-31T01:11:02,Clicked Email,0
1541,2025-04-14T23:25:10,Unsubscribed,0
714,2025-01-20T04:10:57,Order Placed,1
1085,2025-04-30T01:21:23,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
1508,2025-01-16T14:33:46,Blotout Viewed Product Xyz,0
2569,2025-04-07T05:35:13,Clicked Email,0
2291,2025-01-13T11:10:17,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2840,2025-01-25T06:50:43,SMS Delivered,0
1843,2025-04-18T23:48:58,Placed Order,1
1092,2025-03-18T13:53:59,Email Open,0
2407,2025-02-22T10:52:59,Active on Site,0
2876,2025-02-24T21:03:22,SMS Delivered,0
423,2025-02-04T20:04:07,Clicked email link,0
2587,2025-01-28T03:49:53,Unsubscribed,0
2847,2025-02-06T20:58:35,Active on Site,0
1736,2025-04-13T07:51:12,Clicked Email,0
386,2025-02-13T08:54:18,Clicked email link,1
983,2025-01-17T14:34:35,Opened Email,0
933,2025-03-10T21:07:35,SMS Sent,0
199,2025-04-26T17:10:10,Email Open,0
947,2025-03-07T18:46:41,Blotout Viewed Product Xyz,0
1205,2025-01-28T14:38:00,SMS Delivered,1
830,2025-03-02T04:16:53,Placed Order,1
1179,2025-04-03T05:02:22,Viewed Product XYZ   ,0
1355,2025-02-06T17:40:20,Black Crow Identified,0
2086,2025-02-20T19:05:20,Black Crow Identified,0
1769,2025-03-02T19:22:18,Order Placed,1
1317,2025-01-17T11:44:43,Placed Order,1
129,2025-03-06T23:31:51,Unsubscribed,0
2838,2025-04-04T17:25:09,Black Crow Identified,0
2340,2025-02-05T14:36:56,Order Placed,1
1777,2025-04-16T00:18:19,Blotout Viewed Product Xyz,0
2598,2025-03-15T06:30:17,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
794,2025-01-18T00:35:14,Clicked Email,0
1463,2025-03-04T07:36:17,SMS Sent,1
2690,2025-01-02T05:00:57,Black Crow Identified,0
648,2025-03-15T15:18:58,Order Placed,1
1943,2025-01-23T16:55:07,Opened Email,0
1736,2025-02-03T02:04:15,Active on Site,0
947,2025-04-28T07:06:34,Viewed Product XYZ   ,0
1269,2025-04-26T14:01:34,Viewed Product.,0
1788,2025-03-18T09:47:53,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2262,2025-01-06T20:31:51,Opened Email,0
1923,2025-02-10T16:32:01,Opened Email,0
1866,2025-03-22T13:07:48,SMS Delivered,0
427,2025-01-21T04:21:01,Unsubscribed,0
2161,2025-02-03T16:12:22,SMS Delivered,0
2428,2025-04-04T12:20:27,Unsubscribed,0
1364,2025-04-22T15:07:47,Placed Order,1
1242,2025-02-10T04:37:27,SMS Sent,0
342,2025-02-23T19:15:40,SMS Delivered,0
866,2025-02-12T14:45:46,Opened Email,0
1652,2025-04-09T13:07:52,Order Placed,1
2570,2025-04-25T11:03:07,Opened Email,0
466,2025-03-15T10:21:56,Unsubscribed,0
2052,2025-04-02T12:44:54,Clicked Email,0
1253,2025-02-07T19:21:55,SMS Delivered,0
2977,2025-03-26T21:01:55,Order Placed,1
353,2025-01-30T15:17:51,Clicked email link,0
608,2025-03-03T14:39:21,Email Open,0
2290,2025-04-12T11:42:41,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
1477,2025-02-22T16:50:35,Order Placed,1
836,2025-01-09T20:01:43,Active on Site,0
2656,2025-02-27T13:42:54,SMS Delivered,0
2224,2025-02-16T22:10:24,Unsubscribed,0
249,2025-02-24T20:44:42,Order Placed,1
2400,2025-04-23T12:27:22,Unsubscribed,0
674,2025-04-11T19:48:16,Clicked email to unsubscribe,0
2882,2025-04-19T21:23:43,Unsubscribed,0
893,2025-01-23T10:08:02,Viewed Product.,0
1301,2025-04-07T09:58:29,SMS Sent,0
2628,2025-01-21T22:38:08,Clicked email to unsubscribe,0
2514,2025-01-14T12:33:15,Order Placed,1
806,2025-02-26T16:38:15,Clicked email link,0
729,2025-04-27T15:49:58,Clicked email to unsubscribe,0
2266,2025-01-29T10:30:38,Clicked Email,0
1588,2025-02-17T11:05:06,Clicked Email,0
736,2025-01-23T03:47:17,Email Open,0
1292,2025-03-18T07:19:09,Order Placed,1
2752,2025-03-21T00:08:53,Opened Email,0
1681,2025-03-21T15:29:14,SMS Sent,0
1434,2025-02-26T05:48:19,Opened Email,0
1664,2025-04-20T00:33:57,Unsubscribed,0
1445,2025-03-20T13:03:39,Opened Email,0
2064,2025-03-23T04:41:54,Order Placed,1
370,2025-03-08T07:33:05,Email Open,0
444,2025-03-03T22:36:59,Active on Site,0
1764,2025-02-08T09:59:06,Viewed Product.,0
2864,2025-02-12T15:23:02,Placed Order,1
970,2025-01-15T01:49:16,Opened Email,0
2520,2025-03-10T22:12:56,Viewed Product XYZ   ,0
564,2025-01-05T05:16:35,Placed Order,1
2210,2025-02-17T07:16:07,Clicked email link,0
2234,2025-03-07T18:49:17,Blotout Viewed Product Xyz,0
2544,2025-04-28T13:34:44,Clicked Email,1
859,2025-02-22T12:05:13,Active on Site,0
2645,2025-01-24T21:48:22,SMS Delivered,0
1954,2025-02-11T15:07:50,Clicked Email,0
1124,2025-01-15T06:16:29,SMS Sent,0
2164,2025-01-10T00:29:27,SMS Sent,1
2550,2025-01-09T03:40:28,SMS Delivered,0
1106,2025-01-15T18:46:00,Opened Email,0
468,2025-04-16T06:09:06,SMS Sent,0
1817,2025-04-07T06:18:37,Placed Order,1
1025,2025-01-24T04:38:31,Viewed Product.,0
1308,2025-01-19T12:14:18,Viewed Product XYZ   ,0
4,2025-03-02T13:52:20,Email Open,0
1494,2025-04-26T11:11:00,Email Open,0
1565,2025-01-06T07:54:11,Clicked Email,0
848,2025-01-03T06:01:10,Clicked email link,0
2976,2025-02-16T16:27:21,Opened Email,0
57,2025-04-17T21:43:10,SMS Sent,0
167,2025-04-30T17:02:32,Clicked email to unsubscribe,0
116,2025-04-10T11:42:57,Viewed Product.,0
1914,2025-04-11T11:37:09,Opened Email,0
881,2025-02-14T13:47:20,Active on Site,0
1622,2025-01-15T16:33:05,Clicked email to unsubscribe,0
701,2025-03-03T05:16:43,Unsubscribed,0
667,2025-03-12T01:36:17,SMS Delivered,0
2166,2025-03-20T22:12:00,Email Open,0
14,2025-02-14T04:28:19,Placed Order,1
2746,2025-02-02T08:25:46,Black Crow Identified,0
2126,2025-04-07T21:30:27,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
1309,2025-04-13T17:46:07,Clicked Email,0
1830,2025-02-16T16:39:00,Clicked Email,1
338,2025-02-04T15:37:50,Blotout Viewed Product Xyz,0
2197,2025-02-26T19:45:52,Active on Site,0
1563,2025-03-07T01:20:22,Unsubscribed,0
126,2025-01-21T10:41:01,Blotout Viewed Product Xyz,0
1010,2025-04-29T07:23:00,Clicked email to unsubscribe,0
2609,2025-04-25T01:03:05,SMS Delivered,0
2611,2025-04-23T06:02:12,Placed Order,1
573,2025-04-25T21:09:43,Clicked Email,0
749,2025-01-01T10:25:20,Order Placed,1
2928,2025-02-27T10:14:08,Clicked email link,0
1117,2025-02-02T11:01:45,SMS Delivered,0
461,2025-04-18T13:10:12,Email Open,0
1819,2025-01-05T21:05:22,Viewed Product.,0
2082,2025-04-20T18:31:31,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
644,2025-03-03T17:31:44,Opened Email,0
105,2025-03-20T01:17:14,Placed Order,1
2538,2025-03-12T23:02:56,Viewed Product.,1
2152,2025-01-16T01:41:56,Clicked email to unsubscribe,0
2,2025-03-20T02:40:56,SMS Sent,0
601,2025-04-24T09:55:14,SMS Delivered,0
2969,2025-03-03T10:48:51,Clicked Email,0
2699,2025-04-20T01:13:58,Unsubscribed,0
1615,2025-04-06T04:53:50,Clicked email link,0
887,2025-02-13T19:54:46,Clicked Email,0
757,2025-01-11T05:19:06,Clicked email link,1
1496,2025-04-15T05:31:26,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2760,2025-01-28T17:59:43,Active on Site,0
995,2025-04-24T07:17:45,Black Crow Identified,0
723,2025-01-16T11:52:48,Order Placed,1
567,2025-04-15T22:17:58,SMS Sent,0
207,2025-04-18T09:46:52,Active on Site,0
2309,2025-04-30T11:44:14,Unsubscribed,0
119,2025-04-14T15:25:06,Unsubscribed,0
2916,2025-01-20T03:15:53,SMS Delivered,0
1544,2025-04-06T17:26:45,Viewed Product.,0
421,2025-02-16T10:55:05,SMS Delivered,1
1156,2025-03-20T20:53:09,Unsubscribed,0
1886,2025-01-17T11:51:15,SMS Sent,0
951,2025-04-24T03:05:59,Clicked Email,0
532,2025-01-03T08:04:44,Viewed Product.,0
1095,2025-01-21T17:57:42,Order Placed,1
922,2025-02-10T12:12:08,Clicked email to unsubscribe,0
977,2025-03-31T22:26:00,Clicked email link,0
504,2025-01-05T12:05:20,Opened Email,0
976,2025-01-27T09:03:15,Clicked email link,0
680,2025-03-15T21:40:09,Clicked email to unsubscribe,0
2463,2025-02-23T11:38:45,Black Crow Identified,0
1681,2025-01-25T02:42:26,SMS Delivered,0
2060,2025-03-16T12:43:47,SMS Sent,0
531,2025-03-27T00:48:04,Clicked Email,0
1461,2025-02-07T09:07:16,Clicked email link,0
1654,2025-04-14T00:18:34,Email Open,0
2593,2025-02-12T15:48:10,Clicked email to unsubscribe,0
573,2025-03-29T19:19:38,Clicked email to unsubscribe,0
1666,2025-04-13T21:36:46,Email Open,0
2534,2025-04-26T03:17:02,Black Crow Identified,0
794,2025-03-14T07:33:25,Order Placed,1
387,2025-03-21T08:12:30,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2101,2025-04-04T19:48:23,Clicked Email,0
1780,2025-03-17T11:54:52,Order Placed,1
743,2025-03-10T13:54:19,Unsubscribed,0
1874,2025-04-14T07:05:30,Octane: Quiz Completed: Find The Perfect Eye Shadow   .,0
2133,2025-03-07T03:12:18,Clicked Email,0
2448,2025-02-06T12:15:48,Clicked Email,0
1218,2025-02-22T16:08:56,Active on Site,0
2525,2025-04-08T10:03:29,Clicked Email,0
870,2025-04-16T04:07:24,Blotout Viewed Product Xyz,0
454,2025-01-29T06:18:11,Viewed Product XYZ   ,0
496,2025-02-01T07:09:03,Email Open,0
2817,2025-04-03T10:44:18,Clicked email to unsubscribe,0
2476,2025-04-21T08:04:38,Clicked email link,0
2647,2025-03-20T17:12:40,Active on Site,1
118,2025-01-19T06:47:14,Active on Site,1
73,2025-03-15T19:47:14,Clicked email to unsubscribe,0
2742,2025-02-14T13:59:29,Viewed Product.,0
1102,2025-02-14T00:09:12,Viewed Product.,0
2461,2025-01-13T04:58:11,Blotout Viewed Product Xyz,0
771,2025-04-09T22:09:27,Order Placed,1
860,2025-01-19T01:17:52,Black Crow Identified,0
2955,2025-01-05T08:59:13,Viewed Product.,0
1645,2025-03-16T18:28:15,Blotout Viewed Product Xyz,0
2570,2025-01-04T06:15:02,Clicked email to unsubscribe,0
44,2025-02-11T15:33:32,Clicked email to unsubscribe,0
2539,2025-01-01T04:48:12,Placed Order,1
2982,2025-04-25T06:24:55,Black Crow Identified,0
2983,2025-04-21T11:02:28,Black Crow Identified,0
603,2025-03-17T05:28:04,Clicked email link,0
1614,2025-04-17T00:13:10,Active on Site,0
2267,2025-03-11T06:27:23,Placed Order,1
1104,2025-02-06T23:27:07,Clicked email link,0
2103,2025-01-16T14:52:52,Email Open,0
740,2025-01-09T04:12:34,Opened Email,0
2969,2025-03-01T11:48:52,Active on Site,0
2760,2025-03-16T18:27:33,Unsubscribed,0
2931,2025-03-20T14:17:08,Clicked email link,0
1225,2025-03-19T15:07:55,Viewed Product.,0
2472,2025-01-07T06:22:23,Opened Email,0
1248,2025-03-04T09:38:59,SMS Delivered,0
1787,2025-01-06T08:38:47,SMS Sent,0
830,2025-03-07T22:47:40,Clicked email link,0
1236,2025-04-20T02:28:02,Viewed Product.,0
1566,2025-01-13T02:14:40,SMS Delivered,0
2053,2025-01-20T17:32:55,SMS Delivered,0
2092,2025-02-27T17:54:45,Blotout Viewed Product Xyz,0
2294,2025-03-16T05:57:06,Viewed Product.,0
1140,2025-04-05T20:57:04,SMS Delivered,0
1622,2025-02-04T13:56:39,Viewed Product.,0
2982,2025-01-08T04:03:09,Order Placed,1
2800,2025-04-07T23:21:22,Clicked Email,0
1939,2025-03-22T22:02:22,Clicked email to unsubscribe,0
1460,2025-01-23T03:18:42,Black Crow Identified,0
1686,2025-01-01T14:16:58,Placed Order,1
1862,2025-01-26T02:39:31,Order Placed,1
